user_id,course_id,rating,comments,feedback_date
527,27,3,Course content was useful.,2026-11-21
528,28,3,Excellent course with clear explanations.,2026-08-20
529,29,4,Loved the hands-on exercises.,2026-03-28
530,30,5,Good practical examples.,2026-09-08
531,31,3,Good practical examples.,2026-11-11
532,32,4,Could include more real-world projects.,2026-07-26
533,33,4,Well structured and engaging.,2026-07-16
534,34,3,Excellent course with clear explanations.,2026-10-01
535,35,3,Course content was useful.,2026-01-08
536,36,4,Great learning experience.,2026-04-08
537,37,3,Excellent course with clear explanations.,2026-11-17
538,38,5,Loved the hands-on exercises.,2026-04-26
539,39,5,Course content was useful.,2026-06-09
540,40,3,Very informative and easy to follow.,2026-07-16
541,41,5,Highly recommended for beginners.,2026-06-06
542,42,3,Very informative and easy to follow.,2026-01-24
543,43,4,Instructor explained concepts well.,2026-08-22
544,44,5,Great learning experience.,2026-11-02
545,45,5,Course content was useful.,2026-08-11
546,46,5,Good practical examples.,2026-06-25
547,47,4,Course content was useful.,2026-04-07
548,48,3,Could include more real-world projects.,2026-01-10
549,49,3,Loved the hands-on exercises.,2026-03-09
550,50,3,Excellent course with clear explanations.,2026-10-29
551,51,5,Good practical examples.,2026-03-05
552,52,4,Excellent course with clear explanations.,2026-07-12
553,53,5,Instructor explained concepts well.,2026-10-01
554,54,5,Excellent course with clear explanations.,2026-11-01
555,55,3,Very informative and easy to follow.,2026-12-01
556,56,3,Excellent course with clear explanations.,2026-12-20
557,57,3,Could include more real-world projects.,2026-08-16
558,58,4,Very informative and easy to follow.,2026-10-08
559,59,4,Well structured and engaging.,2026-12-26
560,60,3,Loved the hands-on exercises.,2026-12-22
561,61,5,Excellent course with clear explanations.,2026-06-04
562,62,4,Very informative and easy to follow.,2026-12-06
563,63,5,Instructor explained concepts well.,2026-11-15
564,64,5,Good practical examples.,2026-08-03
565,65,3,Great learning experience.,2026-11-13
566,66,3,Instructor explained concepts well.,2026-02-28
567,67,3,Well structured and engaging.,2026-04-12
568,68,5,Loved the hands-on exercises.,2026-05-15
569,69,5,Loved the hands-on exercises.,2026-07-03
570,70,5,Could include more real-world projects.,2026-06-01
571,71,3,Excellent course with clear explanations.,2026-10-08
572,72,4,Loved the hands-on exercises.,2026-12-19
573,73,4,Course content was useful.,2026-05-01
574,74,3,Excellent course with clear explanations.,2026-12-10
575,75,3,Very informative and easy to follow.,2026-10-21
576,76,5,Well structured and engaging.,2026-03-18
577,77,3,Great learning experience.,2026-02-08
578,78,5,Very informative and easy to follow.,2026-05-12
579,79,5,Loved the hands-on exercises.,2026-08-22
580,80,4,Instructor explained concepts well.,2026-08-26
581,81,3,Very informative and easy to follow.,2026-03-31
582,82,3,Instructor explained concepts well.,2026-07-04
583,83,5,Course content was useful.,2026-08-07
584,84,5,Very informative and easy to follow.,2026-02-18
585,85,3,Excellent course with clear explanations.,2026-03-12
586,86,5,Good practical examples.,2026-06-18
587,87,4,Well structured and engaging.,2026-11-15
588,88,4,Very informative and easy to follow.,2026-07-10
589,89,4,Good practical examples.,2026-02-28
590,90,4,Could include more real-world projects.,2026-08-22
591,91,4,Could include more real-world projects.,2026-12-20
592,92,4,Could include more real-world projects.,2026-11-29
593,93,3,Very informative and easy to follow.,2026-03-09
594,94,5,Excellent course with clear explanations.,2026-03-23
595,95,3,Could include more real-world projects.,2026-10-30
596,96,4,Highly recommended for beginners.,2026-12-14
597,97,4,Good practical examples.,2026-11-09
598,98,4,Course content was useful.,2026-11-10
599,99,3,Good practical examples.,2026-09-05
600,100,4,Very informative and easy to follow.,2026-07-30
601,1,4,Excellent course with clear explanations.,2026-02-02
602,2,4,Course content was useful.,2026-01-07
603,3,5,Great learning experience.,2026-10-23
604,4,5,Highly recommended for beginners.,2026-04-25
605,5,5,Course content was useful.,2026-09-23
606,6,5,Highly recommended for beginners.,2026-02-18
607,7,4,Loved the hands-on exercises.,2026-09-04
608,8,4,Could include more real-world projects.,2026-03-18
609,9,5,Highly recommended for beginners.,2026-01-28
610,10,3,Good practical examples.,2026-09-16
611,11,4,Well structured and engaging.,2026-03-26
612,12,3,Well structured and engaging.,2026-06-14
613,13,3,Course content was useful.,2026-05-23
614,14,3,Great learning experience.,2026-04-25
615,15,5,Could include more real-world projects.,2026-07-26
616,16,3,Very informative and easy to follow.,2026-08-24
617,17,4,Highly recommended for beginners.,2026-08-18
618,18,3,Well structured and engaging.,2026-08-17
619,19,4,Very informative and easy to follow.,2026-09-12
620,20,5,Excellent course with clear explanations.,2026-02-22
621,21,4,Could include more real-world projects.,2026-01-19
622,22,5,Great learning experience.,2026-01-01
623,23,3,Highly recommended for beginners.,2026-11-13
624,24,5,Instructor explained concepts well.,2026-09-18
625,25,5,Loved the hands-on exercises.,2026-12-02
626,26,5,Well structured and engaging.,2026-06-24
627,27,4,Excellent course with clear explanations.,2026-04-25
628,28,4,Course content was useful.,2026-10-14
629,29,5,Highly recommended for beginners.,2026-08-31
630,30,5,Course content was useful.,2026-08-20
631,31,3,Very informative and easy to follow.,2026-12-04
632,32,3,Excellent course with clear explanations.,2026-06-24
633,33,4,Instructor explained concepts well.,2026-10-08
634,34,5,Course content was useful.,2026-12-26
635,35,3,Excellent course with clear explanations.,2026-03-26
636,36,4,Good practical examples.,2026-07-29
637,37,3,Instructor explained concepts well.,2026-11-09
638,38,3,Loved the hands-on exercises.,2026-03-03
639,39,4,Loved the hands-on exercises.,2026-08-23
640,40,3,Course content was useful.,2026-02-25
641,41,4,Excellent course with clear explanations.,2026-11-21
642,42,5,Highly recommended for beginners.,2026-03-05
643,43,4,Well structured and engaging.,2026-12-04
644,44,5,Great learning experience.,2026-03-10
645,45,4,Excellent course with clear explanations.,2026-09-29
646,46,5,Excellent course with clear explanations.,2026-10-11
647,47,4,Highly recommended for beginners.,2026-09-05
648,48,5,Good practical examples.,2026-12-21
649,49,5,Good practical examples.,2026-03-07
650,50,3,Could include more real-world projects.,2026-12-03
651,51,5,Highly recommended for beginners.,2026-06-14
652,52,5,Could include more real-world projects.,2026-08-03
653,53,5,Loved the hands-on exercises.,2026-05-21
654,54,4,Course content was useful.,2026-05-31
655,55,4,Good practical examples.,2026-03-12
656,56,4,Highly recommended for beginners.,2026-12-25
657,57,5,Great learning experience.,2026-06-03
658,58,5,Great learning experience.,2026-06-10
659,59,5,Great learning experience.,2026-11-20
660,60,3,Loved the hands-on exercises.,2026-04-18
661,61,5,Instructor explained concepts well.,2026-12-18
662,62,4,Good practical examples.,2026-12-30
663,63,5,Good practical examples.,2026-09-15
664,64,5,Course content was useful.,2026-12-30
665,65,3,Course content was useful.,2026-10-15
666,66,4,Highly recommended for beginners.,2026-10-20
667,67,5,Could include more real-world projects.,2026-12-12
668,68,5,Great learning experience.,2026-05-27
669,69,4,Excellent course with clear explanations.,2026-09-25
670,70,3,Excellent course with clear explanations.,2026-07-15
671,71,3,Excellent course with clear explanations.,2026-12-10
672,72,3,Loved the hands-on exercises.,2026-05-17
673,73,3,Instructor explained concepts well.,2026-12-16
674,74,4,Good practical examples.,2026-02-01
675,75,5,Instructor explained concepts well.,2026-04-15
676,76,5,Excellent course with clear explanations.,2026-07-03
677,77,4,Very informative and easy to follow.,2026-11-12
678,78,5,Great learning experience.,2026-04-25
679,79,5,Great learning experience.,2026-07-19
680,80,3,Great learning experience.,2026-12-23
681,81,4,Excellent course with clear explanations.,2026-07-15
682,82,4,Could include more real-world projects.,2026-12-17
683,83,4,Great learning experience.,2026-01-28
684,84,3,Instructor explained concepts well.,2026-04-14
685,85,5,Well structured and engaging.,2026-04-26
686,86,5,Course content was useful.,2026-10-29
687,87,5,Highly recommended for beginners.,2026-04-11
688,88,5,Loved the hands-on exercises.,2026-05-31
689,89,4,Good practical examples.,2026-12-16
690,90,3,Good practical examples.,2026-03-30
691,91,5,Great learning experience.,2026-03-03
692,92,4,Excellent course with clear explanations.,2026-08-08
693,93,4,Great learning experience.,2026-05-16
694,94,3,Good practical examples.,2026-10-27
695,95,4,Excellent course with clear explanations.,2026-06-19
696,96,4,Good practical examples.,2026-01-21
697,97,3,Course content was useful.,2026-11-02
698,98,3,Highly recommended for beginners.,2026-12-05
699,99,4,Well structured and engaging.,2026-10-21
700,100,5,Course content was useful.,2026-02-07
701,1,5,Course content was useful.,2026-09-27
702,2,3,Good practical examples.,2026-09-24
703,3,3,Great learning experience.,2026-03-23
704,4,4,Great learning experience.,2026-10-02
705,5,4,Very informative and easy to follow.,2026-06-28
706,6,3,Loved the hands-on exercises.,2026-12-06
707,7,4,Course content was useful.,2026-07-04
708,8,4,Loved the hands-on exercises.,2026-11-13
709,9,5,Well structured and engaging.,2026-10-15
710,10,5,Excellent course with clear explanations.,2026-02-28
711,11,5,Course content was useful.,2026-08-17
712,12,3,Highly recommended for beginners.,2026-11-15
713,13,3,Excellent course with clear explanations.,2026-12-16
714,14,4,Could include more real-world projects.,2026-02-28
715,15,4,Instructor explained concepts well.,2026-10-04
716,16,5,Instructor explained concepts well.,2026-01-13
717,17,5,Course content was useful.,2026-09-21
718,18,5,Well structured and engaging.,2026-09-07
719,19,3,Instructor explained concepts well.,2026-11-30
720,20,3,Course content was useful.,2026-09-21
721,21,3,Very informative and easy to follow.,2026-03-27
722,22,5,Great learning experience.,2026-01-04
723,23,5,Very informative and easy to follow.,2026-04-18
724,24,5,Loved the hands-on exercises.,2026-12-17
725,25,4,Very informative and easy to follow.,2026-04-16
726,26,5,Could include more real-world projects.,2026-11-28
727,27,3,Good practical examples.,2026-01-13
728,28,4,Course content was useful.,2026-01-20
729,29,3,Very informative and easy to follow.,2026-01-28
730,30,3,Instructor explained concepts well.,2026-10-13
731,31,3,Highly recommended for beginners.,2026-04-27
732,32,4,Could include more real-world projects.,2026-07-18
733,33,4,Could include more real-world projects.,2026-08-10
734,34,4,Excellent course with clear explanations.,2026-07-19
735,35,5,Very informative and easy to follow.,2026-10-01
736,36,3,Highly recommended for beginners.,2026-02-02
737,37,5,Highly recommended for beginners.,2026-01-24
738,38,5,Very informative and easy to follow.,2026-07-03
739,39,5,Very informative and easy to follow.,2026-05-29
740,40,5,Instructor explained concepts well.,2026-11-07
741,41,3,Instructor explained concepts well.,2026-08-13
742,42,4,Could include more real-world projects.,2026-12-05
743,43,3,Well structured and engaging.,2026-03-22
744,44,5,Loved the hands-on exercises.,2026-03-11
745,45,5,Could include more real-world projects.,2026-10-07
746,46,4,Good practical examples.,2026-06-02
747,47,5,Course content was useful.,2026-01-06
748,48,5,Great learning experience.,2026-03-14
749,49,3,Excellent course with clear explanations.,2026-01-03
750,50,5,Highly recommended for beginners.,2026-07-21
751,51,5,Great learning experience.,2026-02-13
752,52,4,Loved the hands-on exercises.,2026-06-26
753,53,3,Could include more real-world projects.,2026-11-27
754,54,5,Good practical examples.,2026-03-24
755,55,3,Loved the hands-on exercises.,2026-11-12
756,56,4,Loved the hands-on exercises.,2026-02-28
757,57,3,Highly recommended for beginners.,2026-01-28
758,58,5,Well structured and engaging.,2026-11-27
759,59,5,Very informative and easy to follow.,2026-05-29
760,60,5,Very informative and easy to follow.,2026-05-09
761,61,3,Loved the hands-on exercises.,2026-10-25
762,62,4,Course content was useful.,2026-07-02
763,63,3,Loved the hands-on exercises.,2026-02-21
764,64,4,Highly recommended for beginners.,2026-02-05
765,65,3,Course content was useful.,2026-09-06
766,66,4,Course content was useful.,2026-11-12
767,67,5,Instructor explained concepts well.,2026-12-22
768,68,5,Good practical examples.,2026-10-17
769,69,5,Course content was useful.,2026-06-11
770,70,4,Good practical examples.,2026-01-03
771,71,4,Loved the hands-on exercises.,2026-04-24
772,72,5,Could include more real-world projects.,2026-05-22
773,73,4,Good practical examples.,2026-12-14
774,74,5,Course content was useful.,2026-09-03
775,75,4,Well structured and engaging.,2026-07-03
776,76,4,Well structured and engaging.,2026-10-10
777,77,3,Good practical examples.,2026-11-27
778,78,5,Very informative and easy to follow.,2026-05-24
779,79,3,Great learning experience.,2026-04-11
780,80,4,Very informative and easy to follow.,2026-02-08
781,81,3,Great learning experience.,2026-11-20
782,82,3,Highly recommended for beginners.,2026-10-24
783,83,4,Highly recommended for beginners.,2026-04-19
784,84,3,Great learning experience.,2026-05-14
785,85,5,Great learning experience.,2026-08-30
786,86,5,Good practical examples.,2026-07-07
787,87,4,Loved the hands-on exercises.,2026-10-29
788,88,5,Instructor explained concepts well.,2026-03-10
789,89,4,Great learning experience.,2026-09-19
790,90,3,Could include more real-world projects.,2026-07-06
791,91,5,Excellent course with clear explanations.,2026-12-06
792,92,3,Highly recommended for beginners.,2026-12-17
